Hardware,Dimension,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error,Samples
ibm_brisbane,2,43,26,26,9,0.6634615384615384,0.6231884057971014,0.8269230769230769,0.5,0.7107438016528926,167.52314686775208,4.912659,,127,6.778461383818718e-05,6.778461383818718e-05,0.02571934977854331,518
ibm_brisbane,3,43,30,22,9,0.7019230769230769,0.6615384615384615,0.8269230769230769,0.5769230769230769,0.7350427350427349,329.51992988586426,4.912659,,127,6.778461383818718e-05,6.778461383818718e-05,0.02571934977854331,518
ibm_brisbane,4,48,43,9,4,0.875,0.8421052631578947,0.9230769230769231,0.8269230769230769,0.8807339449541285,529.2641489505768,4.912659,,127,6.778461383818718e-05,6.778461383818718e-05,0.02571934977854331,518
ibm_brisbane,5,47,43,9,5,0.8653846153846154,0.8392857142857143,0.9038461538461539,0.8269230769230769,0.8703703703703703,845.3604831695557,4.912659,,127,6.778461383818718e-05,6.778461383818718e-05,0.02571934977854331,518
ibm_brisbane,6,45,44,8,7,0.8557692307692307,0.8490566037735849,0.8653846153846154,0.8461538461538461,0.8571428571428571,1295.265702009201,4.912659,,127,6.778461383818718e-05,6.778461383818718e-05,0.02571934977854331,518
ibm_brisbane,7,45,45,7,7,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.8653846153846154,0.8653846153846154,1275.0903639793396,4.912659,,127,6.778461383818718e-05,6.778461383818718e-05,0.02571934977854331,518
ibm_brisbane,8,41,44,8,11,0.8173076923076923,0.8367346938775511,0.7884615384615384,0.8461538461538461,0.8118811881188118,1771.0214228630066,4.912659,,127,6.778461383818718e-05,6.778461383818718e-05,0.02571934977854331,518
ibm_brisbane,9,41,44,8,11,0.8173076923076923,0.8367346938775511,0.7884615384615384,0.8461538461538461,0.8118811881188118,2466.679720878601,4.912659,,127,6.778461383818718e-05,6.778461383818718e-05,0.02571934977854331,518
ibm_brisbane,10,38,49,3,14,0.8365384615384616,0.926829268292683,0.7307692307692307,0.9423076923076923,0.8172043010752689,20943.902404785156,4.912659,,127,6.778461383818718e-05,6.778461383818718e-05,0.02571934977854331,518
ibm_brisbane,2,91,61,43,13,0.7307692307692307,0.6791044776119403,0.875,0.5865384615384616,0.7647058823529411,2062.4164929389954,4.912659,,127,6.778461383818718e-05,6.778461383818718e-05,0.02571934977854331,1036
ibm_brisbane,3,88,88,16,16,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,0.8461538461538461,1212.6918308734894,4.912659,,127,6.778461383818718e-05,6.778461383818718e-05,0.02571934977854331,1036
ibm_brisbane,4,97,86,18,7,0.8798076923076923,0.8434782608695652,0.9326923076923077,0.8269230769230769,0.8858447488584474,1931.8066191673279,4.912659,,127,6.778461383818718e-05,6.778461383818718e-05,0.02571934977854331,1036
ibm_brisbane,5,97,89,15,7,0.8942307692307693,0.8660714285714286,0.9326923076923077,0.8557692307692307,0.8981481481481481,2635.676950931549,4.912659,,127,6.778461383818718e-05,6.778461383818718e-05,0.02571934977854331,1036
