Hardware,Dimension,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error,Samples
ibm_brisbane,2,5,52,1,47,0.5428571428571428,0.8333333333333334,0.09615384615384616,0.9811320754716981,0.1724137931034483,215.41684651374817,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,521
ibm_brisbane,3,5,52,1,47,0.5428571428571428,0.8333333333333334,0.09615384615384616,0.9811320754716981,0.1724137931034483,399.9986593723297,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,521
ibm_brisbane,4,5,52,1,47,0.5428571428571428,0.8333333333333334,0.09615384615384616,0.9811320754716981,0.1724137931034483,642.610514163971,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,521
ibm_brisbane,5,32,37,16,20,0.6571428571428571,0.6666666666666666,0.6153846153846154,0.6981132075471698,0.64,964.008410692215,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,521
ibm_brisbane,6,32,37,16,20,0.6571428571428571,0.6666666666666666,0.6153846153846154,0.6981132075471698,0.64,1342.6303443908691,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,521
ibm_brisbane,7,32,37,16,20,0.6571428571428571,0.6666666666666666,0.6153846153846154,0.6981132075471698,0.64,1831.1843962669373,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,521
ibm_brisbane,8,32,41,12,20,0.6952380952380952,0.7272727272727273,0.6153846153846154,0.7735849056603774,0.6666666666666667,2446.956891775131,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,521
ibm_brisbane,9,34,41,12,18,0.7142857142857143,0.7391304347826086,0.6538461538461539,0.7735849056603774,0.693877551020408,3244.9244151115417,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,521
ibm_brisbane,10,34,41,12,18,0.7142857142857143,0.7391304347826086,0.6538461538461539,0.7735849056603774,0.693877551020408,4308.149744272232,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,521
ibm_brisbane,2,105,1,104,0,0.5047619047619047,0.5023923444976076,1.0,0.009523809523809525,0.6687898089171974,838.7849032878876,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,1042
ibm_brisbane,3,12,102,3,93,0.5428571428571428,0.8,0.11428571428571428,0.9714285714285714,0.19999999999999998,1561.2480552196503,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,1042
ibm_brisbane,4,12,102,3,93,0.5428571428571428,0.8,0.11428571428571428,0.9714285714285714,0.19999999999999998,2536.381241083145,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,1042
ibm_brisbane,5,67,81,24,38,0.7047619047619048,0.7362637362637363,0.638095238095238,0.7714285714285715,0.6836734693877551,3802.4839720726013,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,1042
ibm_brisbane,6,68,81,24,37,0.7095238095238096,0.7391304347826086,0.6476190476190476,0.7714285714285715,0.6903553299492385,5372.335118055344,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,1042
ibm_brisbane,7,69,81,24,36,0.7142857142857143,0.7419354838709677,0.6571428571428571,0.7714285714285715,0.6969696969696969,7323.442326307297,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,1042
ibm_brisbane,8,69,81,24,36,0.7142857142857143,0.7419354838709677,0.6571428571428571,0.7714285714285715,0.6969696969696969,9760.375490427017,4.912659,,127,5.9406639232496485e-05,5.9406639232496485e-05,0.02485236220472441,1042
ibm_brisbane,9,61,80,25,44,0.6714285714285714,0.7093023255813954,0.580952380952381,0.7619047619047619,0.6387434554973822,13234.532388687134,4.912659,,127,6.374040110910627e-05,6.374040110910627e-05,0.02485236220472441,1042
ibm_brisbane,10,82,76,29,23,0.7523809523809524,0.7387387387387387,0.780952380952381,0.7238095238095238,0.7592592592592593,17665.228019714355,4.912659,,127,6.374040110910627e-05,6.374040110910627e-05,0.023016501599409447,1042
ibm_brisbane,2,157,5,152,0,0.5159235668789809,0.5080906148867314,1.0,0.03184713375796178,0.6738197424892703,1941.059626340866,4.912659,,127,6.374040110910627e-05,6.374040110910627e-05,0.023016501599409447,1563
ibm_brisbane,3,12,154,3,145,0.5286624203821656,0.8,0.07643312101910828,0.9808917197452229,0.13953488372093023,3519.976954936981,4.912659,,127,6.374040110910627e-05,6.374040110910627e-05,0.023016501599409447,1563
ibm_brisbane,4,12,154,3,145,0.5286624203821656,0.8,0.07643312101910828,0.9808917197452229,0.13953488372093023,5660.450490474701,4.912659,,127,6.374040110910627e-05,6.374040110910627e-05,0.023016501599409447,1563
ibm_brisbane,5,99,110,47,58,0.6656050955414012,0.678082191780822,0.6305732484076433,0.7006369426751592,0.6534653465346535,8538.578137397766,4.912659,,127,6.374040110910627e-05,6.374040110910627e-05,0.023016501599409447,1563
