Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
SVC_high_low_9D,9,49,44,6,1,0.93,0.9343434343434344,0.93,0.88,0.9298245614035088,0.008377790451049805,0,0,0,0,0,0
SVC_high_low_9D,10,46,37,13,4,0.83,0.8410500206696984,0.83,0.74,0.8286117552172598,0.008567094802856445,0,0,0,0,0,0
SVC_high_low_9D_retrained,9_retrained,45,39,11,5,0.84,0.8449675324675325,0.84,0.78,0.8394219189080689,0.008265972137451172,0,0,0,0,0,0
SVC_high_low_10D,1,46,45,5,4,0.91,0.9101640656262506,0.91,0.9,0.90999099909991,0.009109020233154297,0,0,0,0,0,0
SVC_high_low_10D,2,47,41,9,3,0.88,0.885551948051948,0.88,0.82,0.8795664391810518,0.008818864822387695,0,0,0,0,0,0
SVC_high_low_10D,3,49,40,10,1,0.89,0.9030591153369162,0.89,0.8,0.8891017239641092,0.008627891540527344,0,0,0,0,0,0
SVC_high_low_10D,4,48,35,15,2,0.83,0.853925353925354,0.83,0.7,0.8270776116366596,0.008915901184082031,0,0,0,0,0,0
SVC_high_low_10D,5,46,38,12,4,0.84,0.8489326765188835,0.84,0.76,0.8389694041867954,0.00906515121459961,0,0,0,0,0,0
SVC_high_low_10D,6,50,42,8,0,0.92,0.9310344827586207,0.92,0.84,0.9194847020933977,0.00923609733581543,0,0,0,0,0,0
SVC_high_low_10D,7,49,38,12,1,0.87,0.8888188314417823,0.87,0.76,0.8684077335762729,0.008455991744995117,0,0,0,0,0,0
SVC_high_low_10D,8,49,39,11,1,0.88,0.8958333333333335,0.88,0.78,0.8787878787878788,0.008712053298950195,0,0,0,0,0,0
SVC_high_low_10D,9,50,44,6,0,0.94,0.9464285714285714,0.94,0.88,0.9397832195905259,0.009157896041870117,0,0,0,0,0,0
SVC_high_low_10D,10,46,37,13,4,0.83,0.8410500206696984,0.83,0.74,0.8286117552172598,0.008504867553710938,0,0,0,0,0,0
SVC_high_low_10D_retrained,9_retrained,48,37,13,2,0.85,0.8678015973097939,0.85,0.74,0.8481627695110842,0.00913381576538086,0,0,0,0,0,0
SVC_hierarchical_2D,1,46,36,14,4,0.82,0.8333333333333335,0.82,0.72,0.8181818181818181,0.013048171997070312,0,0,0,0,0,0
SVC_hierarchical_2D,2,47,25,25,3,0.72,0.7728174603174603,0.72,0.5,0.7057587221521647,0.012273073196411133,0,0,0,0,0,0
SVC_hierarchical_2D,3,49,25,25,1,0.74,0.811850311850312,0.74,0.5,0.7241086587436334,0.013263940811157227,0,0,0,0,0,0
SVC_hierarchical_2D,4,48,24,26,2,0.72,0.7858627858627858,0.72,0.48,0.7028862478777589,0.012125253677368164,0,0,0,0,0,0
SVC_hierarchical_2D,5,46,26,24,4,0.72,0.7619047619047619,0.72,0.52,0.7083333333333335,0.01276397705078125,0,0,0,0,0,0
SVC_hierarchical_2D,6,50,22,28,0,0.72,0.8205128205128205,0.72,0.44,0.6961805555555556,0.01248788833618164,0,0,0,0,0,0
SVC_hierarchical_2D,7,49,26,24,1,0.75,0.8170979198376458,0.75,0.52,0.7360363214021751,0.013170003890991211,0,0,0,0,0,0
SVC_hierarchical_2D,8,50,27,23,0,0.77,0.8424657534246575,0.77,0.54,0.757153415690001,0.012602806091308594,0,0,0,0,0,0
SVC_hierarchical_2D,9,49,29,21,1,0.78,0.8333333333333335,0.78,0.58,0.7708333333333335,0.012488126754760742,0,0,0,0,0,0
SVC_hierarchical_2D,10,48,25,25,2,0.73,0.7917300862506341,0.73,0.5,0.7149192271143491,0.012370824813842773,0,0,0,0,0,0
SVC_hierarchical_2D_retrained,8_retrained,46,27,23,4,0.73,0.7688172043010753,0.73,0.54,0.7198879551820728,0.012407064437866211,0,0,0,0,0,0
SVC_hierarchical_3D,1,46,36,14,4,0.82,0.8333333333333335,0.82,0.72,0.8181818181818181,0.013628959655761719,0,0,0,0,0,0
SVC_hierarchical_3D,2,48,25,25,2,0.73,0.7917300862506341,0.73,0.5,0.7149192271143491,0.012738943099975586,0,0,0,0,0,0
SVC_hierarchical_3D,3,50,25,25,0,0.75,0.8333333333333333,0.75,0.5,0.7333333333333333,0.013186216354370117,0,0,0,0,0,0
SVC_hierarchical_3D,4,48,24,26,2,0.72,0.7858627858627858,0.72,0.48,0.7028862478777589,0.013240814208984375,0,0,0,0,0,0
SVC_hierarchical_3D,5,46,26,24,4,0.72,0.7619047619047619,0.72,0.52,0.7083333333333335,0.013338804244995117,0,0,0,0,0,0
SVC_hierarchical_3D,6,50,22,28,0,0.72,0.8205128205128205,0.72,0.44,0.6961805555555556,0.013859748840332031,0,0,0,0,0,0
SVC_hierarchical_3D,7,49,26,24,1,0.75,0.8170979198376458,0.75,0.52,0.7360363214021751,0.012864112854003906,0,0,0,0,0,0
SVC_hierarchical_3D,8,50,27,23,0,0.77,0.8424657534246575,0.77,0.54,0.757153415690001,0.013406991958618164,0,0,0,0,0,0
SVC_hierarchical_3D,9,49,29,21,1,0.78,0.8333333333333335,0.78,0.58,0.7708333333333335,0.012578964233398438,0,0,0,0,0,0
SVC_hierarchical_3D,10,48,25,25,2,0.73,0.7917300862506341,0.73,0.5,0.7149192271143491,0.013571977615356445,0,0,0,0,0,0
SVC_hierarchical_3D_retrained,8_retrained,46,26,24,4,0.72,0.7619047619047619,0.72,0.52,0.7083333333333335,0.013257980346679688,0,0,0,0,0,0
SVC_hierarchical_4D,1,46,36,14,4,0.82,0.8333333333333335,0.82,0.72,0.8181818181818181,0.013297080993652344,0,0,0,0,0,0
SVC_hierarchical_4D,2,48,25,25,2,0.73,0.7917300862506341,0.73,0.5,0.7149192271143491,0.01308894157409668,0,0,0,0,0,0
SVC_hierarchical_4D,3,50,25,25,0,0.75,0.8333333333333333,0.75,0.5,0.7333333333333333,0.01298213005065918,0,0,0,0,0,0
SVC_hierarchical_4D,4,48,24,26,2,0.72,0.7858627858627858,0.72,0.48,0.7028862478777589,0.012453794479370117,0,0,0,0,0,0
SVC_hierarchical_4D,5,46,27,23,4,0.73,0.7688172043010753,0.73,0.54,0.7198879551820728,0.012818098068237305,0,0,0,0,0,0
SVC_hierarchical_4D,6,50,22,28,0,0.72,0.8205128205128205,0.72,0.44,0.6961805555555556,0.0136260986328125,0,0,0,0,0,0
SVC_hierarchical_4D,7,49,26,24,1,0.75,0.8170979198376458,0.75,0.52,0.7360363214021751,0.012856006622314453,0,0,0,0,0,0
SVC_hierarchical_4D,8,50,28,22,0,0.78,0.8472222222222223,0.78,0.56,0.7688104245481295,0.012375831604003906,0,0,0,0,0,0
SVC_hierarchical_4D,9,49,29,21,1,0.78,0.8333333333333335,0.78,0.58,0.7708333333333335,0.013153076171875,0,0,0,0,0,0
SVC_hierarchical_4D,10,48,25,25,2,0.73,0.7917300862506341,0.73,0.5,0.7149192271143491,0.012919187545776367,0,0,0,0,0,0
SVC_hierarchical_4D_retrained,8_retrained,46,27,23,4,0.73,0.7688172043010753,0.73,0.54,0.7198879551820728,0.012201070785522461,0,0,0,0,0,0
SVC_hierarchical_5D,1,46,36,14,4,0.82,0.8333333333333335,0.82,0.72,0.8181818181818181,0.013544797897338867,0,0,0,0,0,0
SVC_hierarchical_5D,2,48,25,25,2,0.73,0.7917300862506341,0.73,0.5,0.7149192271143491,0.013705968856811523,0,0,0,0,0,0
SVC_hierarchical_5D,3,50,25,25,0,0.75,0.8333333333333333,0.75,0.5,0.7333333333333333,0.013518095016479492,0,0,0,0,0,0
SVC_hierarchical_5D,4,48,23,27,2,0.71,0.78,0.71,0.46,0.6906666666666667,0.013231039047241211,0,0,0,0,0,0
SVC_hierarchical_5D,5,46,27,23,4,0.73,0.7688172043010753,0.73,0.54,0.7198879551820728,0.013528108596801758,0,0,0,0,0,0
SVC_hierarchical_5D,6,50,22,28,0,0.72,0.8205128205128205,0.72,0.44,0.6961805555555556,0.013521909713745117,0,0,0,0,0,0
SVC_hierarchical_5D,7,49,26,24,1,0.75,0.8170979198376458,0.75,0.52,0.7360363214021751,0.012836217880249023,0,0,0,0,0,0
SVC_hierarchical_5D,8,50,28,22,0,0.78,0.8472222222222223,0.78,0.56,0.7688104245481295,0.0129852294921875,0,0,0,0,0,0
SVC_hierarchical_5D,9,49,29,21,1,0.78,0.8333333333333335,0.78,0.58,0.7708333333333335,0.013167142868041992,0,0,0,0,0,0
SVC_hierarchical_5D,10,48,25,25,2,0.73,0.7917300862506341,0.73,0.5,0.7149192271143491,0.013032913208007812,0,0,0,0,0,0
SVC_hierarchical_5D_retrained,8_retrained,46,27,23,4,0.73,0.7688172043010753,0.73,0.54,0.7198879551820728,0.013211727142333984,0,0,0,0,0,0
SVC_hierarchical_6D,1,46,44,6,4,0.9,0.9006410256410255,0.9,0.88,0.8999599839935974,0.010766744613647461,0,0,0,0,0,0
SVC_hierarchical_6D,2,48,38,12,2,0.86,0.875,0.86,0.76,0.8585858585858586,0.011246919631958008,0,0,0,0,0,0
SVC_hierarchical_6D,3,50,39,11,0,0.89,0.9098360655737704,0.89,0.78,0.8886526976414618,0.010744094848632812,0,0,0,0,0,0
SVC_hierarchical_6D,4,48,35,15,2,0.83,0.853925353925354,0.83,0.7,0.8270776116366596,0.01059722900390625,0,0,0,0,0,0
SVC_hierarchical_6D,5,46,35,15,4,0.81,0.8257671290458177,0.81,0.7,0.8076728413807066,0.010023117065429688,0,0,0,0,0,0
SVC_hierarchical_6D,6,50,39,11,0,0.89,0.9098360655737704,0.89,0.78,0.8886526976414618,0.01100921630859375,0,0,0,0,0,0
SVC_hierarchical_6D,7,49,33,17,1,0.82,0.8565062388591801,0.82,0.66,0.8152709359605911,0.009918928146362305,0,0,0,0,0,0
SVC_hierarchical_6D,8,50,37,13,0,0.87,0.8968253968253969,0.87,0.74,0.8677652324280336,0.010406732559204102,0,0,0,0,0,0
SVC_hierarchical_6D,9,49,42,8,1,0.91,0.9181966544267646,0.91,0.84,0.9095568284594512,0.01010274887084961,0,0,0,0,0,0
SVC_hierarchical_6D,10,48,33,17,2,0.81,0.8406593406593408,0.81,0.66,0.8056265984654732,0.01070094108581543,0,0,0,0,0,0
SVC_hierarchical_6D_retrained,9_retrained,46,35,15,4,0.81,0.8257671290458177,0.81,0.7,0.8076728413807066,0.010780096054077148,0,0,0,0,0,0
SVC_hierarchical_7D,1,46,47,3,4,0.93,0.930172068827531,0.93,0.94,0.92999299929993,0.010524749755859375,0,0,0,0,0,0
SVC_hierarchical_7D,2,48,41,9,2,0.89,0.8977968176254589,0.89,0.82,0.889458345894885,0.01123499870300293,0,0,0,0,0,0
SVC_hierarchical_7D,3,50,40,10,0,0.9,0.9166666666666667,0.9,0.8,0.898989898989899,0.010334968566894531,0,0,0,0,0,0
SVC_hierarchical_7D,4,48,35,15,2,0.83,0.853925353925354,0.83,0.7,0.8270776116366596,0.01017618179321289,0,0,0,0,0,0
SVC_hierarchical_7D,5,46,35,15,4,0.81,0.8257671290458177,0.81,0.7,0.8076728413807066,0.01029825210571289,0,0,0,0,0,0
SVC_hierarchical_7D,6,50,39,11,0,0.89,0.9098360655737704,0.89,0.78,0.8886526976414618,0.011389017105102539,0,0,0,0,0,0
SVC_hierarchical_7D,7,49,36,14,1,0.85,0.8753753753753755,0.85,0.72,0.8474214220323466,0.00982666015625,0,0,0,0,0,0
SVC_hierarchical_7D,8,50,36,14,0,0.86,0.890625,0.86,0.72,0.8572011423908609,0.011037349700927734,0,0,0,0,0,0
SVC_hierarchical_7D,9,49,42,8,1,0.91,0.9181966544267646,0.91,0.84,0.9095568284594512,0.010792970657348633,0,0,0,0,0,0
SVC_hierarchical_7D,10,48,35,15,2,0.83,0.853925353925354,0.83,0.7,0.8270776116366596,0.01009368896484375,0,0,0,0,0,0
SVC_hierarchical_7D_retrained,1_retrained,46,37,13,4,0.83,0.8410500206696984,0.83,0.74,0.8286117552172598,0.010572195053100586,0,0,0,0,0,0
SVC_hierarchical_8D,1,46,47,3,4,0.93,0.930172068827531,0.93,0.94,0.92999299929993,0.011148929595947266,0,0,0,0,0,0
SVC_hierarchical_8D,2,48,41,9,2,0.89,0.8977968176254589,0.89,0.82,0.889458345894885,0.010487079620361328,0,0,0,0,0,0
SVC_hierarchical_8D,3,49,40,10,1,0.89,0.9030591153369162,0.89,0.8,0.8891017239641092,0.010125160217285156,0,0,0,0,0,0
SVC_hierarchical_8D,4,47,35,15,3,0.82,0.8395585738539899,0.82,0.7,0.8173701298701299,0.010419845581054688,0,0,0,0,0,0
SVC_hierarchical_8D,5,46,35,15,4,0.81,0.8257671290458177,0.81,0.7,0.8076728413807066,0.010949850082397461,0,0,0,0,0,0
SVC_hierarchical_8D,6,50,39,11,0,0.89,0.9098360655737704,0.89,0.78,0.8886526976414618,0.010955095291137695,0,0,0,0,0,0
SVC_hierarchical_8D,7,49,36,14,1,0.85,0.8753753753753755,0.85,0.72,0.8474214220323466,0.01062917709350586,0,0,0,0,0,0
SVC_hierarchical_8D,8,50,36,14,0,0.86,0.890625,0.86,0.72,0.8572011423908609,0.011137723922729492,0,0,0,0,0,0
SVC_hierarchical_8D,9,48,42,8,2,0.9,0.9058441558441558,0.9,0.84,0.8996386993175431,0.012094974517822266,0,0,0,0,0,0
SVC_hierarchical_8D,10,48,35,15,2,0.83,0.853925353925354,0.83,0.7,0.8270776116366596,0.010902166366577148,0,0,0,0,0,0
SVC_hierarchical_8D_retrained,1_retrained,46,37,13,4,0.83,0.8410500206696984,0.83,0.74,0.8286117552172598,0.011154890060424805,0,0,0,0,0,0
SVC_hierarchical_9D,1,45,47,3,5,0.92,0.920673076923077,0.92,0.94,0.919967987194878,0.010257959365844727,0,0,0,0,0,0
SVC_hierarchical_9D,2,48,42,8,2,0.9,0.9058441558441558,0.9,0.84,0.8996386993175431,0.010242938995361328,0,0,0,0,0,0
SVC_hierarchical_9D,3,48,44,6,2,0.92,0.9227053140096618,0.92,0.88,0.9198717948717947,0.010238170623779297,0,0,0,0,0,0
SVC_hierarchical_9D,4,47,37,13,3,0.84,0.8541666666666665,0.84,0.74,0.8383838383838383,0.009861230850219727,0,0,0,0,0,0
SVC_hierarchical_9D,5,46,37,13,4,0.83,0.8410500206696984,0.83,0.74,0.8286117552172598,0.010104179382324219,0,0,0,0,0,0
SVC_hierarchical_9D,6,50,45,5,0,0.95,0.9545454545454546,0.95,0.9,0.9498746867167918,0.0106048583984375,0,0,0,0,0,0
SVC_hierarchical_9D,7,47,41,9,3,0.88,0.885551948051948,0.88,0.82,0.8795664391810518,0.009843826293945312,0,0,0,0,0,0
SVC_hierarchical_9D,8,49,40,10,1,0.89,0.9030591153369162,0.89,0.8,0.8891017239641092,0.00990605354309082,0,0,0,0,0,0
SVC_hierarchical_9D,9,49,46,4,1,0.95,0.9516258530710558,0.95,0.92,0.949954959463517,0.009886980056762695,0,0,0,0,0,0
SVC_hierarchical_9D,10,47,41,9,3,0.88,0.885551948051948,0.88,0.82,0.8795664391810518,0.009765863418579102,0,0,0,0,0,0
SVC_hierarchical_9D_retrained,6_retrained,46,39,11,4,0.85,0.8569971440228477,0.85,0.78,0.8492613807657523,0.010506868362426758,0,0,0,0,0,0
SVC_hierarchical_10D,1,45,48,2,5,0.93,0.9315535929345645,0.93,0.96,0.9299369432489241,0.011849164962768555,0,0,0,0,0,0
SVC_hierarchical_10D,2,48,42,8,2,0.9,0.9058441558441558,0.9,0.84,0.8996386993175431,0.011600971221923828,0,0,0,0,0,0
SVC_hierarchical_10D,3,47,44,6,3,0.91,0.9114813327980731,0.91,0.88,0.909918927034331,0.01072072982788086,0,0,0,0,0,0
SVC_hierarchical_10D,4,47,38,12,3,0.85,0.8617197188921043,0.85,0.76,0.8487750781328763,0.010842084884643555,0,0,0,0,0,0
SVC_hierarchical_10D,5,46,37,13,4,0.83,0.8410500206696984,0.83,0.74,0.8286117552172598,0.010925054550170898,0,0,0,0,0,0
SVC_hierarchical_10D,6,50,45,5,0,0.95,0.9545454545454546,0.95,0.9,0.9498746867167918,0.011249065399169922,0,0,0,0,0,0
SVC_hierarchical_10D,7,47,40,10,3,0.87,0.8773969808241534,0.87,0.8,0.8693598633303184,0.010969161987304688,0,0,0,0,0,0
SVC_hierarchical_10D,8,49,40,10,1,0.89,0.9030591153369162,0.89,0.8,0.8891017239641092,0.011337995529174805,0,0,0,0,0,0
SVC_hierarchical_10D,9,49,46,4,1,0.95,0.9516258530710558,0.95,0.92,0.949954959463517,0.012422800064086914,0,0,0,0,0,0
SVC_hierarchical_10D,10,47,41,9,3,0.88,0.885551948051948,0.88,0.82,0.8795664391810518,0.012463092803955078,0,0,0,0,0,0
SVC_hierarchical_10D_retrained,6_retrained,46,40,10,4,0.86,0.8652597402597402,0.86,0.8,0.8594941790445604,0.011996030807495117,0,0,0,0,0,0
