Model,Fold,TP,TN,FP,FN,Accuracy,Precision,Sensitivity,Specificity,F1 Score,Elapsed Time (s),Usage (s),Estimated Usage (s),Num Qubits,Median T1,Median T2,Median Read Out Error
SVC_high_corr_7D,3,49,43,7,1,0.92,0.9261363636363638,0.92,0.86,0.9197109594540345,0.0069730281829833984,0,0,0,0,0,0
SVC_high_corr_7D,4,47,41,9,3,0.88,0.885551948051948,0.88,0.82,0.8795664391810518,0.006731986999511719,0,0,0,0,0,0
SVC_high_corr_7D,5,46,45,5,4,0.91,0.9101640656262506,0.91,0.9,0.90999099909991,0.006783008575439453,0,0,0,0,0,0
SVC_high_corr_7D,6,50,48,2,0,0.98,0.9807692307692308,0.98,0.96,0.9799919967987194,0.0071070194244384766,0,0,0,0,0,0
SVC_high_corr_7D,7,48,42,8,2,0.9,0.9058441558441558,0.9,0.84,0.8996386993175431,0.00669407844543457,0,0,0,0,0,0
SVC_high_corr_7D,8,49,43,7,1,0.92,0.9261363636363638,0.92,0.86,0.9197109594540345,0.007498979568481445,0,0,0,0,0,0
SVC_high_corr_7D,9,50,45,5,0,0.95,0.9545454545454546,0.95,0.9,0.9498746867167918,0.006951332092285156,0,0,0,0,0,0
SVC_high_corr_7D,10,46,45,5,4,0.91,0.9101640656262506,0.91,0.9,0.90999099909991,0.006540775299072266,0,0,0,0,0,0
SVC_high_corr_7D_retrained,6_retrained,48,40,10,2,0.88,0.8899835796387521,0.88,0.8,0.8792270531400966,0.007030963897705078,0,0,0,0,0,0
SVC_high_corr_8D,1,46,47,3,4,0.93,0.930172068827531,0.93,0.94,0.92999299929993,0.0068149566650390625,0,0,0,0,0,0
SVC_high_corr_8D,2,47,46,4,3,0.93,0.930172068827531,0.93,0.92,0.92999299929993,0.0068662166595458984,0,0,0,0,0,0
SVC_high_corr_8D,3,49,43,7,1,0.92,0.9261363636363638,0.92,0.86,0.9197109594540345,0.006951808929443359,0,0,0,0,0,0
SVC_high_corr_8D,4,48,40,10,2,0.88,0.8899835796387521,0.88,0.8,0.8792270531400966,0.006623983383178711,0,0,0,0,0,0
SVC_high_corr_8D,5,45,45,5,5,0.9,0.9,0.9,0.9,0.9,0.006554126739501953,0,0,0,0,0,0
SVC_high_corr_8D,6,50,48,2,0,0.98,0.9807692307692308,0.98,0.96,0.9799919967987194,0.006780147552490234,0,0,0,0,0,0
SVC_high_corr_8D,7,48,43,7,2,0.91,0.9141414141414141,0.91,0.86,0.9097744360902256,0.006499052047729492,0,0,0,0,0,0
SVC_high_corr_8D,8,49,43,7,1,0.92,0.9261363636363638,0.92,0.86,0.9197109594540345,0.012920141220092773,0,0,0,0,0,0
SVC_high_corr_8D,9,50,45,5,0,0.95,0.9545454545454546,0.95,0.9,0.9498746867167918,0.007102251052856445,0,0,0,0,0,0
SVC_high_corr_8D,10,45,45,5,5,0.9,0.9,0.9,0.9,0.9,0.006904125213623047,0,0,0,0,0,0
SVC_high_corr_8D_retrained,6_retrained,48,40,10,2,0.88,0.8899835796387521,0.88,0.8,0.8792270531400966,0.007031917572021484,0,0,0,0,0,0
SVC_high_corr_9D,1,46,47,3,4,0.93,0.930172068827531,0.93,0.94,0.92999299929993,0.0074787139892578125,0,0,0,0,0,0
SVC_high_corr_9D,2,47,46,4,3,0.93,0.930172068827531,0.93,0.92,0.92999299929993,0.007546186447143555,0,0,0,0,0,0
SVC_high_corr_9D,3,49,43,7,1,0.92,0.9261363636363638,0.92,0.86,0.9197109594540345,0.0076100826263427734,0,0,0,0,0,0
SVC_high_corr_9D,4,48,40,10,2,0.88,0.8899835796387521,0.88,0.8,0.8792270531400966,0.007641792297363281,0,0,0,0,0,0
SVC_high_corr_9D,5,45,45,5,5,0.9,0.9,0.9,0.9,0.9,0.006988048553466797,0,0,0,0,0,0
SVC_high_corr_9D,6,50,46,4,0,0.96,0.962962962962963,0.96,0.92,0.9599358974358975,0.007689952850341797,0,0,0,0,0,0
